date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2019-04-21,0,0.0,0.0,0,0,2019-04
2019-04-22,0,0.0,0.0,0,0,2019-04
2019-04-23,1903,8523.9,9275.0,86,933,2019-04
2019-04-24,1307,4271.070000000001,7837.0,92,801,2019-04
2019-04-25,1192,4706.129999999999,7883.0,101,755,2019-04
2019-04-26,0,0.0,0.0,0,0,2019-04
2019-04-27,0,0.0,0.0,0,0,2019-04
2019-04-28,452,1298.41,2571.0,21,361,2019-04
2019-04-29,0,0.0,0.0,0,0,2019-04
2019-04-30,1449,28575.59,7474.0,126,796,2019-04
2019-05-01,1161,3593.4100000000003,7857.0,77,702,2019-05
2019-05-02,1838,6246.540000000001,10040.0,110,917,2019-05
2019-05-03,2051,7276.01,10686.0,113,1037,2019-05
2019-05-04,0,0.0,0.0,0,0,2019-05
2019-05-05,1506,4316.8,7610.0,67,742,2019-05
2019-05-06,1766,8745.48,9413.0,84,866,2019-05
2019-05-07,2586,15484.55,11692.0,116,941,2019-05
2019-05-08,1701,5969.6,10268.0,97,848,2019-05
2019-05-09,1965,8547.73,12556.0,106,961,2019-05
2019-05-10,1425,4957.36,8670.0,77,782,2019-05
2019-05-11,0,0.0,0.0,0,0,2019-05
2019-05-12,809,2277.3599999999997,3552.0,31,575,2019-05
2019-05-13,1609,20897.62,9484.0,87,799,2019-05
2019-05-14,1932,10116.7,11045.0,121,910,2019-05
2019-05-15,1366,5320.06,8818.0,89,729,2019-05
2019-05-16,1949,7760.889999999999,11856.0,124,904,2019-05
2019-05-17,1129,3970.24,8116.0,90,616,2019-05
2019-05-18,0,0.0,0.0,0,0,2019-05
2019-05-19,1564,4596.720000000001,9437.0,62,881,2019-05
2019-05-20,1646,12608.92,8592.0,122,850,2019-05
2019-05-21,1750,7291.14,8549.0,101,933,2019-05
2019-05-22,1322,4553.6900000000005,7278.0,91,715,2019-05
2019-05-23,971,4279.93,6209.0,78,558,2019-05
2019-05-24,1170,5204.24,6670.0,85,660,2019-05
2019-05-25,0,0.0,0.0,0,0,2019-05
2019-05-26,632,1716.0900000000001,2633.0,25,443,2019-05
2019-05-27,0,0.0,0.0,0,0,2019-05
2019-05-28,1281,5080.379999999999,6671.0,62,743,2019-05
2019-05-29,1456,5831.2,5626.0,65,826,2019-05
2019-05-30,1588,7065.0599999999995,7871.0,86,879,2019-05
2019-05-31,858,3258.41,4782.0,53,564,2019-05
2019-06-01,0,0.0,0.0,0,0,2019-06
2019-06-02,1561,4963.0,9016.0,70,758,2019-06
2019-06-03,1229,4730.5,7083.0,73,748,2019-06
2019-06-04,1926,6788.25,9921.0,98,999,2019-06
2019-06-05,2327,10794.619999999999,12288.0,113,1051,2019-06
2019-06-06,1850,7678.74,11143.0,110,1003,2019-06
2019-06-07,1067,44471.11999999999,5859.0,92,670,2019-06
2019-06-08,0,0.0,0.0,0,0,2019-06
2019-06-09,1075,3058.84,4786.0,40,649,2019-06
2019-06-10,1472,6006.17,8056.0,87,846,2019-06
2019-06-11,1587,6435.360000000001,7104.0,66,880,2019-06
2019-06-12,1718,7495.18,8970.0,90,927,2019-06
2019-06-13,1534,5497.96,9710.0,107,869,2019-06
2019-06-14,961,3116.09,6652.0,62,586,2019-06
2019-06-15,0,0.0,0.0,0,0,2019-06
2019-06-16,1167,3447.66,6987.0,64,724,2019-06
2019-06-17,2020,15143.190000000002,9455.0,102,1009,2019-06
2019-06-18,1538,6712.1900000000005,7367.0,85,874,2019-06
2019-06-19,1017,3593.78,7141.0,68,652,2019-06
2019-06-20,1973,6436.83,10522.0,90,971,2019-06
2019-06-21,1039,15250.809999999998,6405.0,63,652,2019-06
2019-06-22,0,0.0,0.0,0,0,2019-06
2019-06-23,708,2594.11,2750.0,36,557,2019-06
2019-06-24,1182,4679.18,5152.0,61,724,2019-06
2019-06-25,1043,5266.540000000001,6805.0,84,647,2019-06
2019-06-26,1358,4903.17,6420.0,67,999,2019-06
2019-06-27,1620,5499.379999999999,9435.0,80,944,2019-06
2019-06-28,1027,3570.5999999999995,5539.0,70,607,2019-06
2019-06-29,0,0.0,0.0,0,0,2019-06
2019-06-30,602,1793.9799999999998,2534.0,27,423,2019-06
