date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2019-05-05,49,154.82999999999998,386.0,1,49,2019-05
2019-05-06,0,0.0,0.0,0,0,2019-05
2019-05-07,38,146.04999999999998,289.0,3,37,2019-05
2019-05-08,0,0.0,0.0,0,0,2019-05
2019-05-09,0,0.0,0.0,0,0,2019-05
2019-05-10,0,0.0,0.0,0,0,2019-05
2019-05-11,0,0.0,0.0,0,0,2019-05
2019-05-12,18,142.29,130.0,1,18,2019-05
2019-05-13,138,525.58,1163.0,4,125,2019-05
2019-05-14,50,223.87,319.0,3,50,2019-05
2019-05-15,60,238.57999999999996,440.0,1,60,2019-05
2019-05-16,46,262.90000000000003,368.0,2,46,2019-05
2019-05-17,23,133.44000000000003,173.0,1,23,2019-05
2019-05-18,0,0.0,0.0,0,0,2019-05
2019-05-19,0,0.0,0.0,0,0,2019-05
2019-05-20,52,210.55999999999997,380.0,1,52,2019-05
2019-05-21,2,14.45,6.0,1,2,2019-05
2019-05-22,0,0.0,0.0,0,0,2019-05
2019-05-23,29,124.14,233.0,4,27,2019-05
2019-05-24,0,0.0,0.0,0,0,2019-05
2019-05-25,0,0.0,0.0,0,0,2019-05
2019-05-26,0,0.0,0.0,0,0,2019-05
2019-05-27,0,0.0,0.0,0,0,2019-05
2019-05-28,0,0.0,0.0,0,0,2019-05
2019-05-29,1,7.5,1.0,1,1,2019-05
2019-05-30,0,0.0,0.0,0,0,2019-05
2019-05-31,0,0.0,0.0,0,0,2019-05
2019-06-01,0,0.0,0.0,0,0,2019-06
2019-06-02,0,0.0,0.0,0,0,2019-06
2019-06-03,45,221.2,297.0,1,45,2019-06
2019-06-04,13,78.69,142.0,1,13,2019-06
2019-06-05,65,123.75,711.0,2,65,2019-06
2019-06-06,48,228.89000000000001,432.0,2,47,2019-06
2019-06-07,0,0.0,0.0,0,0,2019-06
2019-06-08,0,0.0,0.0,0,0,2019-06
2019-06-09,0,0.0,0.0,0,0,2019-06
2019-06-10,42,139.07000000000002,322.0,1,42,2019-06
2019-06-11,0,0.0,0.0,0,0,2019-06
2019-06-12,31,67.92,367.0,2,31,2019-06
2019-06-13,33,187.94,223.0,1,33,2019-06
2019-06-14,33,183.43,272.0,1,33,2019-06
2019-06-15,0,0.0,0.0,0,0,2019-06
2019-06-16,14,115.07000000000002,70.0,1,14,2019-06
2019-06-17,4,6266.24,8.0,3,1,2019-06
2019-06-18,43,178.92,76.0,3,40,2019-06
2019-06-19,47,217.27,414.0,2,43,2019-06
2019-06-20,22,114.80000000000001,158.0,4,21,2019-06
2019-06-21,73,1325.0900000000001,646.0,5,71,2019-06
2019-06-22,0,0.0,0.0,0,0,2019-06
2019-06-23,0,0.0,0.0,0,0,2019-06
2019-06-24,46,178.44,327.0,2,42,2019-06
2019-06-25,0,0.0,0.0,0,0,2019-06
2019-06-26,80,253.67000000000002,709.0,3,78,2019-06
2019-06-27,30,92.16,237.0,1,30,2019-06
2019-06-28,55,295.21000000000004,440.0,3,54,2019-06
2019-06-29,0,0.0,0.0,0,0,2019-06
2019-06-30,0,0.0,0.0,0,0,2019-06
