date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2019-04-21,0,0.0,0.0,0,0,2019-04
2019-04-22,0,0.0,0.0,0,0,2019-04
2019-04-23,1821,8178.900000000001,8919.0,80,907,2019-04
2019-04-24,1255,4042.9700000000003,7357.0,88,778,2019-04
2019-04-25,1114,4442.67,7160.0,95,716,2019-04
2019-04-26,0,0.0,0.0,0,0,2019-04
2019-04-27,0,0.0,0.0,0,0,2019-04
2019-04-28,419,1218.14,2236.0,20,339,2019-04
2019-04-29,0,0.0,0.0,0,0,2019-04
2019-04-30,1323,28102.51,6464.0,115,763,2019-04
2019-05-01,1081,3385.3600000000006,7001.0,70,673,2019-05
2019-05-02,1677,5740.32,8452.0,102,871,2019-05
2019-05-03,1979,6952.63,10093.0,107,1020,2019-05
2019-05-04,0,0.0,0.0,0,0,2019-05
2019-05-05,1394,4009.01,6582.0,64,690,2019-05
2019-05-06,1673,8448.5,8622.0,77,849,2019-05
2019-05-07,2424,15023.87,10134.0,108,896,2019-05
2019-05-08,1556,5432.38,9128.0,89,803,2019-05
2019-05-09,1554,5813.4800000000005,8739.0,90,858,2019-05
2019-05-10,1249,4433.5,7105.0,70,703,2019-05
2019-05-11,0,0.0,0.0,0,0,2019-05
2019-05-12,781,2108.42,3300.0,29,562,2019-05
2019-05-13,1446,20236.699999999997,8094.0,80,751,2019-05
2019-05-14,1705,8802.66,8907.0,111,863,2019-05
2019-05-15,1271,4857.11,8062.0,83,699,2019-05
2019-05-16,1702,6706.62,9924.0,110,821,2019-05
2019-05-17,1071,3619.9000000000005,7700.0,84,601,2019-05
2019-05-18,0,0.0,0.0,0,0,2019-05
2019-05-19,1422,4120.030000000001,8325.0,58,815,2019-05
2019-05-20,1423,5662.04,6912.0,102,787,2019-05
2019-05-21,1718,7171.0599999999995,8306.0,97,925,2019-05
2019-05-22,1199,4045.4299999999994,6292.0,84,666,2019-05
2019-05-23,811,3699.7700000000004,4766.0,65,507,2019-05
2019-05-24,1077,4901.59,5987.0,82,630,2019-05
2019-05-25,0,0.0,0.0,0,0,2019-05
2019-05-26,602,1598.0,2389.0,24,425,2019-05
2019-05-27,0,0.0,0.0,0,0,2019-05
2019-05-28,1115,4440.86,5345.0,52,680,2019-05
2019-05-29,1381,5588.870000000001,4936.0,57,808,2019-05
2019-05-30,1401,6591.09,7016.0,80,805,2019-05
2019-05-31,777,2894.54,4204.0,47,529,2019-05
2019-06-01,0,0.0,0.0,0,0,2019-06
2019-06-02,1345,4123.98,7218.0,62,669,2019-06
2019-06-03,1088,4130.1900000000005,6139.0,66,685,2019-06
2019-06-04,1847,6505.89,9290.0,93,981,2019-06
2019-06-05,2090,10134.77,10154.0,102,962,2019-06
2019-06-06,1596,6661.9,8993.0,96,913,2019-06
2019-06-07,990,44136.55999999999,4990.0,88,643,2019-06
2019-06-08,0,0.0,0.0,0,0,2019-06
2019-06-09,1048,2985.2200000000003,4526.0,38,641,2019-06
2019-06-10,1216,5095.99,5934.0,79,777,2019-06
2019-06-11,1585,6428.16,7101.0,65,879,2019-06
2019-06-12,1445,6763.24,6133.0,80,833,2019-06
2019-06-13,1382,4830.860000000001,8617.0,99,818,2019-06
2019-06-14,771,2340.1000000000004,4941.0,56,501,2019-06
2019-06-15,0,0.0,0.0,0,0,2019-06
2019-06-16,1062,3093.54,5876.0,57,686,2019-06
2019-06-17,1677,7741.98,6711.0,88,913,2019-06
2019-06-18,1330,5835.83,6033.0,78,786,2019-06
2019-06-19,892,2457.01,5964.0,59,603,2019-06
2019-06-20,1849,5968.25,9478.0,81,942,2019-06
2019-06-21,907,13711.699999999997,5211.0,54,602,2019-06
2019-06-22,0,0.0,0.0,0,0,2019-06
2019-06-23,675,2460.38,2423.0,33,534,2019-06
2019-06-24,1126,4466.99,4727.0,58,708,2019-06
2019-06-25,932,4991.26,5477.0,80,611,2019-06
2019-06-26,1274,4611.0,5702.0,62,965,2019-06
2019-06-27,1487,5128.0199999999995,8230.0,72,897,2019-06
2019-06-28,923,3096.2,4674.0,62,565,2019-06
2019-06-29,0,0.0,0.0,0,0,2019-06
2019-06-30,602,1793.9799999999998,2534.0,27,423,2019-06
